index,publishedAt,sentiment,type
473,12/27/17 23:11,0.8777,tweet
474,12/27/17 22:49,-0.1027,tweet
475,12/26/17 22:17,0.9218,tweet
476,12/26/17 13:24,0.7027,tweet
477,12/26/17 11:58,-0.1742,tweet
478,12/25/17 23:33,0.908,tweet
479,12/25/17 23:28,0.4939,tweet
480,12/25/17 13:36,0.7277,tweet
481,12/25/17 3:51,0.7019,tweet
482,12/25/17 2:56,0.9612,tweet
483,12/24/17 20:35,0.3595,tweet
484,12/24/17 13:48,-0.1429,tweet
485,12/24/17 12:31,0.4738,tweet
486,12/24/17 12:25,0.3818,tweet
487,12/23/17 22:57,0.2942,tweet
488,12/23/17 22:44,-0.7922,tweet
489,12/23/17 20:32,0.5859,tweet
490,12/23/17 20:30,0.5386,tweet
491,12/23/17 20:27,0,tweet
492,12/23/17 20:03,0,tweet
493,12/22/17 22:11,-0.7645,tweet
494,12/22/17 20:47,0.6561,tweet
495,12/22/17 20:47,0.9305,tweet
496,12/22/17 18:40,0.9569,tweet
497,12/22/17 16:46,-0.6403,tweet
498,12/22/17 15:07,-0.1531,tweet
499,12/22/17 15:04,0.7277,tweet
500,12/22/17 14:17,0.5267,tweet
501,12/22/17 13:05,0.6239,tweet
502,12/22/17 12:50,0.5244,tweet
503,12/22/17 12:47,0.6727,tweet
504,12/21/17 18:16,0.854,tweet
505,12/21/17 14:52,0.4376,tweet
506,12/21/17 13:56,0.9013,tweet
507,12/21/17 12:45,0.6982,tweet
508,12/21/17 12:24,-0.919,tweet
509,12/20/17 21:44,0.729,tweet
510,12/20/17 18:09,0.628,tweet
511,12/20/17 17:30,0.729,tweet
512,12/20/17 16:39,0.8379,tweet
513,12/20/17 14:32,0.2223,tweet
514,12/20/17 6:09,0.1027,tweet
515,12/19/17 20:18,0.8883,tweet
516,12/19/17 15:07,0.8821,tweet
517,12/19/17 11:23,0.8675,tweet
518,12/19/17 11:04,0.729,tweet
519,12/19/17 0:54,0.7184,tweet
520,12/18/17 23:49,0.902,tweet
521,12/18/17 22:25,0.658,tweet
522,12/18/17 22:20,0.4199,tweet
523,12/18/17 22:18,0.5244,tweet
524,12/18/17 20:40,-0.7234,tweet
525,12/18/17 20:28,0.8283,tweet
526,12/18/17 20:19,0.8805,tweet
527,12/18/17 19:35,0.3597,tweet
528,12/18/17 18:51,0.4767,tweet
529,12/18/17 18:41,-0.2225,tweet
530,12/18/17 11:42,0,tweet
531,12/18/17 11:23,0.68,tweet
532,12/18/17 0:26,0.9382,tweet
533,12/17/17 21:13,0.831,tweet
534,12/17/17 17:01,-0.0857,tweet
535,12/16/17 20:31,0,tweet
536,12/16/17 20:05,0.3091,tweet
537,12/16/17 14:52,0.9633,tweet
538,12/16/17 3:12,0.8172,tweet
539,12/16/17 3:09,-0.0644,tweet
540,12/16/17 3:09,-0.296,tweet
541,12/16/17 3:08,0.1027,tweet
542,12/16/17 0:00,0,tweet
543,12/15/17 21:58,0.9406,tweet
544,12/15/17 19:48,0.9521,tweet
545,12/15/17 17:35,0.7118,tweet
546,12/15/17 13:55,0.7734,tweet
547,12/14/17 23:26,0,tweet
548,12/14/17 21:20,0.5423,tweet
549,12/14/17 20:35,0.9011,tweet
550,12/14/17 20:27,0.7906,tweet
551,12/14/17 20:13,-0.7978,tweet
552,12/14/17 17:05,0.914,tweet
553,12/14/17 12:59,0.2228,tweet
554,12/13/17 23:58,0.8478,tweet
555,12/13/17 14:45,0.7983,tweet
556,12/13/17 13:02,-0.4199,tweet
557,12/13/17 11:22,0.4374,tweet
558,12/13/17 4:08,0.9668,tweet
